"creditpolicy","loanamnt","term","intrate","emplength","targetloanstatus","dti","inqlast6mths","revolutil","totalacc","delin2years","homeowner","logannualinc","logrevolbal","ratioacc","verified","purpose_mod","pvalue_glm","pvalue_bag","pvalue_tree","pvalue_forest","pvalue_boosttree","pvalue_pca","profit","loss","pvalue_NN","pvalue_boostlinear"
1,5000,60,0.0654,5,0,22.49,0,0.466,13,"N","N",10.46313,7.504942,0.6153846,"N","debt_consolidation",0.1170794,0.116932,0.2939409,0.4175,0.7567835,0.2061047,577,0,0.497837661478357,0.493428081274033
1,3600,36,0.0654,2,0,8.05,3,0.163,19,"N","Y",11.12728,8.015327,0.4210526,"N","luxury",0.05320013,0.05256609,0.2939409,0.15,0.03886019,0.06036423,415.44,0,0.264155990194337,0.494921177625656
1,4000,60,0.1632,5,0,4.2,0,0.952,9,"Y","Y",11.18444,9.219003,0.4444444,"N","living_expenses",0.2262559,0.2224852,0.6670529,0.545,0.5391926,0.2805878,852.8,0,0.680297076428176,0.462259471416473
1,5000,36,0.0617,1,0,9.64,0,0.322,19,"N","N",10.30899,8.808668,0.6315789,"N","debt_consolidation",0.07208107,0.07141008,0.2939409,0.24,0.1201659,0.07907762,558.5,0,0.308854632436362,0.464901596307755
1,15000,60,0.178,3,0,0.38,0,0,13,"N","N",11.06665,0,0.3846154,"Y","luxury",0.2026208,0.2048336,0.6670529,0.5725,0.6254074,0.1580124,3420,0,0.599757646520905,0.48786860704422
1,5000,36,0.1409,1,0,9.22,0,0.891,10,"N","Y",10.04503,8.584104,0.6,"N","debt_consolidation",0.2050911,0.205885,0.5236918,0.53,0.9146785,0.1489778,954.5,0,0.618500543913712,0.472106337547302
1,20000,60,0.0962,1,0,17.75,1,0.489,22,"N","Y",11.51294,10.52648,0.3636364,"Y","credit_card",0.08673074,0.0855114,0.2939409,0.3825,0.07317011,0.1185363,2924,0,0.36709454961725,0.525346398353577
1,11500,60,0.0654,9,0,10.46,3,0.27,40,"Y","Y",11.15942,9.057888,0.4,"Y","debt_consolidation",0.1097919,0.1096614,0.2939409,0.4025,0.1631475,0.1456343,1327.1,0,0.493263732333056,0.505583226680756
1,7000,36,0.1372,7,0,7.89,1,0.828,8,"N","N",9.952325,8.651199,0.5,"N","debt_consolidation",0.2154275,0.2152869,0.5236918,0.6475,0.934373,0.157989,1310.4,0,0.656842086984442,0.48596054315567
1,6400,36,0.0617,2,0,5.52,0,0.743,26,"N","N",11.00212,8.53287,0.1923077,"N","living_expenses",0.06657416,0.06394037,0.2939409,0.255,0.1618998,0.06611567,714.88,0,0.295515346579053,0.454313337802887
1,6000,36,0.0999,1,0,10.92,0,0.355,18,"N","N",10.85902,8.741136,0.7222222,"N","debt_consolidation",0.07937629,0.07988328,0.2939409,0.2125,0.2679017,0.0938378,899.4,0,0.347844705698214,0.468815743923187
1,8000,36,0.0691,3,0,19.9,0,0.893,18,"N","Y",11.38506,10.43182,0.2777778,"N","debt_consolidation",0.05589701,0.05575045,0.2939409,0.215,0.04966304,0.08449805,952.8,0,0.271658284143591,0.481427043676376
1,10500,60,0.1036,6,0,3.95,2,0.811,22,"N","Y",11.56173,9.302464,0.2272727,"N","credit_card",0.1078167,0.1076064,0.4047315,0.505,0.2443217,0.1167152,1612.8,0,0.481829674204204,0.497178882360458
1,12000,60,0.0654,10,0,17.74,1,0.303,26,"N","Y",11.37769,9.910711,0.5769231,"N","credit_card",0.06367278,0.06310779,0.2939409,0.3425,0.08561826,0.1112753,1384.8,0,0.325314755520529,0.497185200452805
1,20000,60,0.0691,3,0,17.98,4,0.148,56,"N","Y",12.04356,10.13102,0.3035714,"Y","living_expenses",0.08955007,0.08685963,0.2939409,0.41,0.1131094,0.112252,2382,0,0.383116009194955,0.536667168140411
1,6000,60,0.0579,1,0,4.06,0,0.17,23,"N","Y",11.06038,6.96319,0.2608696,"N","car",0.05913328,0.05741955,0.2939409,0.24,0.06281257,0.07020037,647.4,0,0.224356280365578,0.46714860200882
1,19000,60,0.0654,6,0,9,3,0.267,22,"N","N",10.30899,9.249561,0.3181818,"Y","debt_consolidation",0.1585852,0.1555412,0.2939409,0.555,0.6881925,0.1554424,2192.6,0,0.567559381825147,0.536915302276611
1,13000,36,0.1036,2,0,19.65,1,0.669,24,"N","Y",10.5187,8.507951,0.25,"N","living_expenses",0.1363718,0.1312537,0.5236918,0.5025,0.6181456,0.1133724,1996.8,0,0.50509242051798,0.503748416900635
1,4200,60,0.0999,1,0,8.44,1,0.289,12,"N","N",9.287394,7.317212,0.5833333,"Y","debt_consolidation",0.257582,0.254195,0.2939409,0.6475,0.9250234,0.221838,629.58,0,0.660989322367398,0.492576777935028
1,3000,36,0.0925,1,0,6.19,1,0.315,7,"N","N",10.55584,8.461046,0.8571429,"Y","credit_card",0.07067622,0.07067783,0.2939409,0.265,0.429125,0.07406144,427.5,0,0.307046303607552,0.481714338064194
1,4000,36,0.1335,0,1,20.9,3,0.585,6,"N","Y",11.04134,8.488176,0.3333333,"N","debt_consolidation",0.1231071,0.1242857,0.4047315,0.545,0.5417595,0.1414585,0,3800,0.512687063358943,0.531252801418304
1,15600,60,0.1669,1,0,23.52,0,0.874,14,"N","N",10.71444,9.674389,0.7142857,"N","debt_consolidation",0.2981193,0.3009123,0.6670529,0.7,0.7140852,0.3463237,3383.64,0,0.711478651310492,0.518144607543945
1,15000,36,0.0654,10,0,10.44,1,0.202,32,"N","Y",10.8198,9.761924,0.53125,"Y","debt_consolidation",0.06636099,0.06567068,0.2939409,0.255,0.4284695,0.06430612,1731,0,0.299330924671106,0.4806869328022
1,14000,60,0.0654,10,0,22.65,1,0.041,19,"N","Y",10.59666,8.474286,0.6842105,"Y","luxury",0.1000132,0.09773656,0.2939409,0.3525,0.3323812,0.1598767,1615.6,0,0.463463776055898,0.509710133075714
1,7000,36,0.1335,0,0,17.12,0,0.719,9,"N","Y",11.04436,7.989221,0.8888889,"Y","living_expenses",0.1271398,0.1261974,0.4047315,0.4575,0.4500031,0.145855,1284.5,0,0.483786626255141,0.48626509308815
1,15325,60,0.0654,1,0,10.3,3,0,32,"N","N",11.15626,8.400435,0.21875,"Y","car",0.07913128,0.07669177,0.2939409,0.3625,0.06324644,0.08352481,1768.505,0,0.318495156015072,0.53201425075531
1,6000,36,0.1298,3,0,14.48,0,0.551,22,"Y","N",11.51294,9.566055,0.3636364,"Y","debt_consolidation",0.07717299,0.0777179,0.4047315,0.275,0.3300404,0.1101346,1078.8,0,0.375765836412415,0.468866139650345
1,4000,36,0.1446,10,1,13.41,2,0.989,24,"N","N",11.56173,10.51309,0.375,"N","credit_card",0.1023417,0.1033193,0.4047315,0.44,0.5617743,0.1029576,0,3800,0.506742143104087,0.485519409179688
1,6000,36,0.0999,3,0,14.38,0,0.753,23,"N","N",11.61981,10.28521,0.4347826,"N","debt_consolidation",0.0627985,0.06335129,0.2939409,0.25,0.3376608,0.08953787,899.4,0,0.311329768228151,0.466403782367706
1,19750,36,0.1335,1,0,20,1,0.394,10,"N","N",10.71444,10.10928,1,"Y","debt_consolidation",0.1409831,0.1424779,0.5236918,0.43,0.5285614,0.1549194,3624.125,0,0.520217834450984,0.530195116996765
1,22000,36,0.0654,10,0,11.72,0,0.302,28,"N","Y",11.35042,10.26239,0.4642857,"Y","credit_card",0.03957125,0.0387604,0.2939409,0.1475,0.0690543,0.0428068,2538.8,0,0.159354646132331,0.486683309078217
1,20000,60,0.0691,5,0,0.54,0,0.226,46,"N","Y",12.25487,9.480978,0.3478261,"Y","debt_consolidation",0.05286755,0.05305086,0.2939409,0.315,0.03245213,0.06911295,2382,0,0.21119541288115,0.462076008319855
1,17000,36,0.0888,1,0,14.43,1,0.685,10,"N","N",11.15626,9.81022,0.9,"Y","debt_consolidation",0.08725636,0.08861408,0.2939409,0.3075,0.2120063,0.1129246,2359.6,0,0.386469360599588,0.516948163509369
1,22000,60,0.1891,4,1,13.55,0,0.666,9,"N","N",10.77898,9.511555,0.7777778,"Y","debt_consolidation",0.3205937,0.323693,0.6670529,0.76,0.5042753,0.3191429,0,20900,0.719655537220276,0.517986416816711
1,15250,36,0.1595,4,0,19.46,0,0.861,14,"N","Y",10.8198,9.821572,0.6428571,"N","debt_consolidation",0.1795772,0.1814144,0.6670529,0.4775,0.4291644,0.1661509,3194.875,0,0.600702660996718,0.499731332063675
1,6000,36,0.1446,1,0,1.65,1,0.212,27,"Y","N",10.77898,5.361292,0.1481481,"N","debt_consolidation",0.1251316,0.1254918,0.5236918,0.56,0.3688863,0.09257659,1167.6,0,0.483165063721082,0.468072086572647
1,2500,36,0.1261,5,0,8.42,0,0.391,10,"Y","N",11.15744,7.35628,0.5,"N","debt_consolidation",0.08028492,0.08129025,0.4047315,0.295,0.2814589,0.1141485,440.25,0,0.400854433114469,0.461774468421936
1,24000,36,0.178,3,1,5.41,2,0.806,18,"N","N",10.87807,9.983961,0.3333333,"Y","debt_consolidation",0.2377445,0.238717,0.6670529,0.55,0.7769994,0.1390027,0,22800,0.657171825685178,0.526146769523621
1,4200,36,0.0925,10,0,15.83,0,0.71,23,"N","Y",11.33858,8.877382,0.3478261,"N","living_expenses",0.07103968,0.06900863,0.2939409,0.31,0.1365297,0.09217225,598.5,0,0.361361934868856,0.456975072622299
1,6000,60,0.1446,10,0,22.16,2,0.961,27,"N","N",11.05802,10.09914,0.3333333,"Y","credit_card",0.20372,0.2037214,0.4047315,0.635,0.5507255,0.2286773,1167.6,0,0.665169970142099,0.509677112102509
1,3250,60,0.0691,4,1,21.77,0,0.466,50,"N","Y",10.46313,9.909619,0.3,"N","debt_consolidation",0.1288403,0.1266956,0.2939409,0.5325,0.6101726,0.1485841,0,3087.5,0.493457173920522,0.458741426467896
1,24250,60,0.0691,3,0,14.08,3,0,26,"N","Y",11.22526,0,0.3076923,"Y","living_expenses",0.1278098,0.1265602,0.2939409,0.3775,0.1559191,0.1261521,2888.175,0,0.445325930388531,0.561543881893158
1,7800,60,0.0999,10,0,14.98,1,0.696,41,"N","Y",11.06665,9.384042,0.2439024,"N","living_expenses",0.1616421,0.1563799,0.2939409,0.5875,0.6886106,0.1759145,1169.22,0,0.59233417160866,0.471785366535187
1,11050,36,0.0654,4,0,12.7,1,0.476,23,"N","Y",10.96822,9.572828,0.3913043,"N","credit_card",0.05145965,0.05053578,0.2939409,0.2575,0.122395,0.05337821,1275.17,0,0.224896197327005,0.49008509516716
1,15800,60,0.0691,1,0,24.7,1,0.221,30,"Y","Y",10.80975,9.819997,0.5666667,"Y","debt_consolidation",0.1104683,0.1093633,0.2939409,0.4725,0.5663248,0.186172,1881.78,0,0.452595450218472,0.520289480686188
1,15000,60,0.1557,10,0,4.23,2,0.671,15,"N","Y",10.82975,8.660601,0.2666667,"Y","living_expenses",0.2787475,0.2715358,0.6670529,0.56,0.6493561,0.2301836,3085.5,0,0.706083874267262,0.50617504119873
1,2500,36,0.1335,0,0,24.05,2,0.835,10,"N","Y",10.72768,8.138565,0.7,"N","living_expenses",0.1725011,0.1706238,0.5236918,0.665,0.8296815,0.1887887,458.75,0,0.595856710336981,0.515074133872986
1,24000,60,0.0962,5,0,21.49,0,0.602,16,"N","Y",10.91511,9.830379,0.625,"Y","debt_consolidation",0.1499527,0.149516,0.2939409,0.575,0.4524514,0.2053738,3508.8,0,0.542926798391187,0.525467753410339
1,15000,36,0.0654,3,0,9.47,4,0.246,32,"N","Y",11.45106,10.99299,0.53125,"Y","debt_consolidation",0.06242652,0.06255695,0.2939409,0.28,0.1033309,0.06456369,1731,0,0.285522007756822,0.526193082332611
1,16500,60,0.0654,10,1,24.82,1,0.286,37,"N","Y",10.50691,9.833869,0.4864865,"Y","car",0.1138718,0.1101288,0.2939409,0.4225,0.503418,0.1274684,0,15675,0.456162027488021,0.513883948326111
1,24000,36,0.1409,3,0,11.92,2,0.598,16,"N","N",11.19548,9.250522,0.6875,"Y","debt_consolidation",0.1486404,0.1508786,0.4047315,0.3475,0.3322468,0.1285611,4581.6,0,0.543280939874852,0.536699771881104
1,4200,36,0.152,3,1,11.97,3,0.666,8,"N","N",10.02398,7.721792,0.5,"Y","debt_consolidation",0.2497792,0.2512711,0.6670529,0.6475,0.7776017,0.1779169,0,3990,0.67864361063715,0.519903302192688
1,25000,60,0.1036,10,0,21.34,3,0.784,35,"N","Y",11.28979,10.55618,0.3142857,"Y","debt_consolidation",0.1931233,0.1931504,0.4047315,0.5825,0.8752389,0.2059903,3840,0,0.637353525105469,0.551405429840088
1,10000,36,0.0888,5,0,7.47,1,0.317,13,"N","Y",10.89676,9.054037,0.3076923,"N","debt_consolidation",0.07010219,0.06943158,0.2939409,0.185,0.1576888,0.07353825,1388,0,0.323109989587851,0.484392404556274
1,4500,36,0.0925,1,0,6.53,0,0.375,29,"N","N",10.71444,8.378391,0.2413793,"N","debt_consolidation",0.07804209,0.07722903,0.2939409,0.3475,0.4983311,0.06869094,641.25,0,0.327935443872896,0.452408283948898
1,25000,36,0.1929,10,0,14.77,0,0.851,45,"N","Y",11.42955,10.40177,0.3555556,"Y","debt_consolidation",0.2085344,0.2107893,0.6670529,0.56,0.9001786,0.1256754,6072.5,0,0.628238439995346,0.484765321016312
1,9000,36,0.0691,7,1,2.37,4,0.038,24,"Y","N",10.4913,7.227662,0.4583333,"Y","living_expenses",0.09798767,0.0944577,0.2939409,0.3475,0.5138905,0.08761891,0,8550,0.44599333880243,0.510942578315735
1,3250,36,0.0691,5,0,21.52,1,0.703,13,"N","N",9.741263,8.013674,0.3846154,"N","other",0.1534253,0.1497688,0.2939409,0.4825,0.3891156,0.1573755,387.075,0,0.572750465556605,0.489989936351776
1,20000,60,0.0654,10,0,11.22,0,0.518,42,"N","Y",11.48248,10.6359,0.4285714,"Y","debt_consolidation",0.08720035,0.08665782,0.2939409,0.3925,0.3921269,0.1127129,2308,0,0.390981330405602,0.476689696311951
1,2650,60,0.0999,0,0,16.07,1,0.772,17,"N","N",10.29894,8.857942,0.4117647,"N","luxury",0.1898016,0.1863613,0.2939409,0.58,0.6606972,0.2182981,397.235,0,0.632450094131314,0.490114748477936
1,10000,60,0.1706,6,0,17.64,3,0.83,13,"N","Y",11.15626,8.56274,0.6923077,"Y","living_expenses",0.3164683,0.3150739,0.6670529,0.705,0.7542686,0.3419841,2206,0,0.733432138212917,0.534819006919861
1,11200,60,0.152,4,0,16.47,0,0.419,23,"N","Y",11.30222,9.854927,0.6521739,"N","living_expenses",0.1761381,0.1723105,0.6670529,0.57,0.612351,0.2302925,2262.4,0,0.595440278274617,0.482845097780228
1,25000,36,0.0962,2,0,18.42,0,0.646,30,"N","N",11.53274,10.15751,0.3,"Y","debt_consolidation",0.07321427,0.07297335,0.2939409,0.2275,0.1004554,0.07938128,3655,0,0.309612942284042,0.508753061294556
1,15000,36,0.0579,10,0,7.59,0,0.232,15,"N","Y",11.36211,9.436998,0.6,"N","debt_consolidation",0.04006685,0.03998884,0.2939409,0.125,0.06286563,0.05914741,1618.5,0,0.184708242766173,0.472970575094223
1,11200,60,0.0691,4,0,7.33,0,0.159,63,"Y","N",11.7753,9.978456,0.2539683,"Y","credit_card",0.05127516,0.05046406,0.2939409,0.3525,0.02804443,0.0673031,1333.92,0,0.216275333307494,0.446562469005585
1,11200,60,0.1261,2,0,21.31,0,0.766,9,"N","N",10.8198,8.656085,0.7777778,"N","debt_consolidation",0.1963801,0.1988227,0.5236918,0.5325,0.5509773,0.2871379,1972.32,0,0.631306912347392,0.509143769741058
1,10000,60,0.1446,3,0,9.23,2,0.794,22,"N","N",11.98291,10.45478,0.4090909,"Y","debt_consolidation",0.1508969,0.1536589,0.4047315,0.525,0.5584354,0.2018276,1946,0,0.580397030848879,0.504020810127258
1,24000,36,0.0999,4,0,18.68,0,0.172,13,"N","Y",11.18444,4.644391,0.3846154,"Y","business",0.1430671,0.1423601,0.2939409,0.4575,0.3428868,0.163052,3597.6,0,0.51393775898834,0.529489636421204
1,12250,60,0.0617,1,0,13.61,0,0.048,31,"N","Y",10.46313,7.63627,0.2903226,"N","other",0.1208182,0.1170544,0.2939409,0.41,0.7057572,0.1405193,1368.325,0,0.444548621425489,0.476459234952927
1,12000,36,0.1036,10,0,5.51,0,0.288,20,"N","Y",11.60828,9.63299,0.3,"N","living_expenses",0.05534562,0.05323811,0.4047315,0.18,0.1015961,0.06587073,1843.2,0,0.270341733290548,0.457362830638885
1,25000,60,0.1036,10,0,18.1,2,0.479,17,"N","Y",10.8198,10.83459,0.3529412,"Y","business",0.3105473,0.3041059,0.5236918,0.6675,0.9611799,0.3678751,3840,0,0.734623349006022,0.551418960094452
1,6000,60,0.0654,10,1,0.43,0,0.037,12,"N","Y",11.15626,6.659294,0.4166667,"Y","business",0.1272884,0.1256341,0.2939409,0.4225,0.1369595,0.2022072,0,5700,0.529383142137005,0.464360535144806
1,16000,60,0.1261,4,1,19.7,1,0.971,26,"N","Y",10.91511,10.15164,0.3076923,"N","other",0.2668287,0.2638546,0.5236918,0.645,0.4050868,0.2824847,0,15200,0.695212702339514,0.507435441017151
1,16000,36,0.0579,10,0,15.51,1,0.275,18,"N","Y",11.46168,8.43815,0.3888889,"Y","other",0.05293522,0.05224389,0.2939409,0.1875,0.02505565,0.07767749,1726.4,0,0.256295381502591,0.493998020887375
1,25000,36,0.0962,10,0,15.88,0,0.415,31,"N","Y",12.05523,11.71137,0.2580645,"Y","debt_consolidation",0.046804,0.04647427,0.2939409,0.2525,0.1725006,0.06145326,3655,0,0.216269361756401,0.491712242364883
1,15000,36,0.0691,10,0,17.24,4,0.299,9,"N","Y",10.85902,8.734399,0.7777778,"Y","other",0.1067642,0.1066273,0.2939409,0.4375,0.6272392,0.1333742,1786.5,0,0.492485018519612,0.544714391231537
1,17000,36,0.0691,3,0,21.94,1,0.602,20,"N","N",11.00212,9.43084,0.35,"N","debt_consolidation",0.07273422,0.07222718,0.2939409,0.28,0.1554195,0.09361117,2024.7,0,0.33956028762978,0.518719673156738
1,7500,36,0.0691,6,0,22.86,2,0.277,8,"N","N",9.952325,7.958227,0.75,"N","car",0.09272125,0.0906863,0.2939409,0.3875,0.4116863,0.1007787,893.25,0,0.412030894979259,0.527795553207397
1,10000,60,0.0691,1,0,15.92,0,0.353,20,"N","N",10.36725,8.064322,0.4,"Y","debt_consolidation",0.1229356,0.1211791,0.2939409,0.525,0.6831682,0.1592844,1191,0,0.466991586770334,0.492777347564697
1,17000,36,0.0691,8,0,20.69,1,0.836,28,"N","Y",11.03491,9.713839,0.2142857,"N","debt_consolidation",0.08248207,0.08188676,0.2939409,0.4425,0.434008,0.08829142,2024.7,0,0.391339551345396,0.505646228790283
1,18000,60,0.1817,1,0,18.5,1,0.966,35,"N","Y",11.00225,8.947156,0.1142857,"Y","debt_consolidation",0.3369441,0.3380688,0.6670529,0.7525,0.9805309,0.257116,4170.6,0,0.717919222037821,0.515602588653564
1,1000,36,0.1669,2,1,15.67,1,0.812,8,"N","N",9.575053,7.98105,0.375,"N","credit_card",0.2472526,0.2448153,0.6670529,0.5,0.4673169,0.1568659,0,950,0.670176103058866,0.49322098493576
1,10000,60,0.152,1,0,0.11,1,0.07,15,"N","N",11.64396,5.356586,0.1333333,"Y","debt_consolidation",0.1221084,0.1234802,0.6670529,0.4775,0.0839733,0.1333633,2020,0,0.467409425919025,0.488232642412186
1,23000,60,0.0691,4,0,12.39,2,0.353,21,"N","Y",10.91511,9.781094,0.2857143,"Y","debt_consolidation",0.1190585,0.117163,0.2939409,0.475,0.6464998,0.1378923,2739.3,0,0.471260712558741,0.535431802272797
1,12500,36,0.0654,10,0,6.84,1,0.29,22,"Y","Y",11.65266,9.414831,0.3636364,"N","debt_consolidation",0.04043054,0.04040726,0.2939409,0.135,0.0302003,0.06444475,1442.5,0,0.212386306425223,0.476152807474136
1,1500,36,0.0925,1,0,4.99,2,0.395,15,"N","N",9.472474,6.973543,0.6,"N","debt_consolidation",0.171892,0.1709517,0.2939409,0.4475,0.7233042,0.1148234,213.75,0,0.570828771139696,0.486754596233368
1,5000,60,0.0691,3,0,10.65,2,0.218,11,"N","N",11.18444,8.582606,0.5454545,"N","debt_consolidation",0.08331071,0.08375778,0.2939409,0.4275,0.3530467,0.1539638,595.5,0,0.404629413771789,0.504561305046082
1,10800,36,0.0962,1,0,20.82,0,0.387,23,"N","N",11.22526,8.678972,0.6956522,"Y","debt_consolidation",0.06943484,0.07013218,0.2939409,0.1725,0.1773411,0.09608795,1578.96,0,0.298297267894099,0.490055650472641
1,10000,60,0.1483,6,0,24.86,1,0.923,26,"N","N",10.37352,9.321255,0.4615385,"Y","debt_consolidation",0.321314,0.3220447,0.5236918,0.6925,0.8164731,0.3239935,1983,0,0.729724882677768,0.511767566204071
1,15000,60,0.178,5,0,24.93,0,0.989,26,"N","Y",12.07255,11.83884,0.4615385,"Y","other",0.2195352,0.2206213,0.6670529,0.5175,0.2476807,0.3154023,3420,0,0.665931704213689,0.49409082531929
1,18000,60,0.152,3,1,24.64,1,0.873,14,"N","Y",11.03491,10.10794,0.4285714,"Y","debt_consolidation",0.2448423,0.2457484,0.6670529,0.73,0.7809586,0.2894263,0,17100,0.673741464033888,0.535525143146515
1,18000,60,0.0691,10,0,10.32,0,0.439,52,"N","Y",11.22526,9.821898,0.2692308,"Y","debt_consolidation",0.1005727,0.09939053,0.2939409,0.3675,0.2297016,0.1033312,2143.8,0,0.419180065164049,0.465458780527115
1,9600,60,0.152,10,0,15.46,3,0.912,18,"N","Y",11.05723,7.731931,0.2777778,"N","debt_consolidation",0.277962,0.2814758,0.6670529,0.65,0.6196464,0.2796263,1939.2,0,0.721889824940118,0.526827216148376
1,13000,36,0.0579,10,0,13.49,3,0.176,36,"N","Y",11.48244,9.642772,0.5,"Y","debt_consolidation",0.05176106,0.0519321,0.2939409,0.2175,0.05727392,0.06147264,1402.7,0,0.252151909645265,0.505825281143188
1,10000,36,0.1335,1,0,19.18,1,0.88,21,"N","Y",11.78327,10.72391,0.5238095,"Y","debt_consolidation",0.09451138,0.09625209,0.4047315,0.39,0.6556694,0.1170017,1835,0,0.420377632623495,0.498344779014587
1,20000,36,0.1595,2,0,22.44,1,0.148,37,"N","N",11.28984,9.080459,0.3783784,"N","debt_consolidation",0.1225746,0.1227968,0.6670529,0.3975,0.1382703,0.1104148,4190,0,0.470522433698639,0.513056397438049
1,10000,36,0.0962,10,0,13.68,3,0.337,12,"N","Y",10.12667,8.93406,0.6666667,"Y","debt_consolidation",0.1411895,0.1408092,0.2939409,0.465,0.7368647,0.123928,1462,0,0.553597230710463,0.520834505558014
1,7500,36,0.0579,1,0,19.8,0,0.332,17,"N","N",10.59666,8.627661,0.5294118,"Y","debt_consolidation",0.06018553,0.05963412,0.2939409,0.2525,0.1343109,0.08303782,809.25,0,0.254088716902408,0.486872345209122
1,14400,36,0.0962,7,0,19.63,1,0.722,17,"N","N",10.66898,8.790726,0.4705882,"Y","debt_consolidation",0.1161117,0.1161342,0.2939409,0.3325,0.4195898,0.1212128,2105.28,0,0.490783050604769,0.511100351810455
1,18000,36,0.1298,2,0,11.57,1,0.807,28,"Y","N",12.42922,10.28807,0.4642857,"Y","debt_consolidation",0.07067844,0.0724206,0.4047315,0.3475,0.4421579,0.1011769,3236.4,0,0.352668499970966,0.499073088169098
1,4375,36,0.1223,3,0,20.75,0,0.919,20,"Y","N",10.65728,8.412943,0.25,"N","debt_consolidation",0.1331353,0.1332223,0.5236918,0.525,0.5399985,0.1546835,753.8125,0,0.545234691900596,0.479668140411377
1,8000,60,0.0617,10,0,22.67,3,0.516,35,"N","Y",10.88558,10.1846,0.4285714,"Y","credit_card",0.1042981,0.1029118,0.2939409,0.5275,0.4274175,0.1364076,893.6,0,0.478829722620658,0.520481646060944
1,6300,60,0.0654,3,1,7.81,3,0,23,"N","N",10.31218,0,0.4347826,"Y","other",0.1846526,0.1856435,0.2939409,0.5075,0.7770913,0.171514,0,5985,0.575459083325036,0.515554308891296
1,20000,60,0.0691,10,0,5.14,0,0.656,22,"N","Y",11.75195,8.789508,0.2727273,"Y","debt_consolidation",0.07711563,0.07715733,0.2939409,0.3475,0.07458776,0.1095344,2382,0,0.365250568454336,0.484560340642929
1,20000,36,0.0654,10,0,9.4,0,0.325,35,"N","Y",11.57403,9.340315,0.3714286,"Y","debt_consolidation",0.04565898,0.04544868,0.2939409,0.125,0.02015878,0.05014919,2308,0,0.192848452265039,0.472790271043777
1,12000,36,0.1595,2,0,7.71,0,0.513,10,"Y","N",11.35042,8.789812,0.5,"Y","debt_consolidation",0.1102188,0.1115326,0.6670529,0.3475,0.4914744,0.1279388,2514,0,0.471888516417015,0.482210993766785
1,5000,36,0.1298,1,0,1.55,0,0.717,5,"N","N",10.65728,7.492203,0.8,"Y","debt_consolidation",0.1335644,0.1360331,0.5236918,0.4025,0.5747205,0.1186315,899,0,0.503751125672005,0.466456383466721
1,21600,60,0.0888,3,0,22.27,0,0.151,19,"N","Y",11.35042,9.308646,0.5263158,"Y","debt_consolidation",0.08798729,0.08755413,0.2939409,0.38,0.3069896,0.1523615,2998.08,0,0.367704156840834,0.519623875617981
1,9050,36,0.0542,3,0,24.73,1,0.377,42,"N","Y",11.5899,8.578476,0.2857143,"N","debt_consolidation",0.04315843,0.04321976,0.2939409,0.1875,0.01312208,0.06191243,943.01,0,0.179536321897227,0.488462120294571
1,2000,36,0.1372,2,0,14.04,0,0.942,25,"N","N",11.15626,9.95717,0.52,"Y","luxury",0.1155926,0.115444,0.4047315,0.4025,0.4177153,0.1147311,374.4,0,0.502474908792984,0.455163061618805
1,20000,60,0.0691,2,0,21.95,0,0.218,21,"N","Y",11.09135,9.105424,0.4761905,"Y","living_expenses",0.09285717,0.08880407,0.2939409,0.345,0.3363621,0.1502252,2382,0,0.374061378155407,0.513925731182098
1,15000,36,0.0691,6,0,10,1,0.419,34,"N","Y",11.32661,9.731097,0.3235294,"Y","credit_card",0.04630487,0.04552155,0.2939409,0.1475,0.1415401,0.04249811,1786.5,0,0.187895427867159,0.484523415565491
1,7000,60,0.0962,6,0,12.8,0,0.581,9,"N","N",10.08585,8.849944,0.6666667,"Y","business",0.3291641,0.324649,0.2939409,0.7525,0.8595953,0.406132,1023.4,0,0.738468723166052,0.492453813552856
1,20000,60,0.0691,2,0,9.72,3,0.215,29,"N","N",11.00212,8.14584,0.3103448,"Y","debt_consolidation",0.1219977,0.121151,0.2939409,0.4925,0.2012922,0.131361,2382,0,0.474108306434739,0.538851678371429
1,10000,60,0.1223,2,1,24.07,2,0.672,8,"N","N",10.34177,8.685923,0.75,"Y","credit_card",0.2139751,0.2138879,0.5236918,0.6,0.7520594,0.2565667,0,9500,0.646212016860482,0.543699741363525
1,4500,60,0.0617,5,0,14.81,0,0.138,18,"N","N",10.91511,7.880804,0.5,"Y","credit_card",0.059923,0.05913573,0.2939409,0.375,0.1394007,0.1033745,502.65,0,0.270934675286412,0.478261202573776
1,3000,36,0.0579,4,0,11.15,0,0.024,22,"N","Y",10.77898,6.361302,0.5909091,"N","car",0.04087131,0.04009044,0.2939409,0.1125,0.08779292,0.04459828,323.7,0,0.142415216818669,0.462855398654938
1,12000,36,0.0579,9,0,19.53,2,0.052,57,"N","Y",11.69526,8.120291,0.3684211,"Y","debt_consolidation",0.04418804,0.04442502,0.2939409,0.15,0.01490572,0.04986972,1294.8,0,0.183890246398953,0.485460221767426
1,10000,36,0.0925,1,0,5.6,0,0.677,9,"N","N",10.77898,9.051227,0.7777778,"Y","business",0.1779788,0.1773913,0.2939409,0.535,0.6001512,0.1993598,1425,0,0.601123946559255,0.484437882900238
1,7000,36,0.1372,10,0,14.43,0,0.733,15,"Y","N",10.4913,8.713253,0.3333333,"Y","debt_consolidation",0.1488528,0.148494,0.5236918,0.4775,0.6176194,0.1542416,1310.4,0,0.586019659059918,0.473130851984024
